snapshot,AL_ror_2025,AT_ror_2025,BA_ror_2025,BE_ror_2025,BG_ror_2025,CH_ror_2025,CZ_ror_2025,DE_ror_2025,EE_ror_2025,ES_ror_2025,FI_ror_2025,FR_ror_2025,GR_ror_2025,HR_ror_2025,HU_ror_2025,IE_ror_2025,IT_ror_2025,LT_ror_2025,LU_ror_2025,LV_ror_2025,MD_ror_2025,ME_ror_2025,MK_ror_2025,NL_ror_2025,NO_ror_2025,PL_ror_2025,PT_ror_2025,RO_ror_2025,RS_ror_2025,SE_ror_2025,SI_ror_2025,SK_ror_2025,UK_ror_2025,XK_ror_2025 
29.05.2025 13:00,0.57895,0.589211,0,0.21719,0.561212,0.561335,0.470761,0.817792,0,0.611567,0.638822,0.574107,0.10175,0.430344,0.517521,0.110457,0.659245,0.243784,0.289669,0.458077,0.796875,1.0,0.15909,0,0.708432,0.633404,0.060516,0.725037,0.421554,1.0,0.227092,0.222185,0.09543,0.78135
29.05.2025 14:00,0.58355,0.582256,0,0.226463,0.655276,0.559239,0.468494,0.83908,0,0.611567,0.599683,0.581316,0.10175,0.486182,0.517521,0.148237,0.666908,0.243768,0.284997,0.476272,0.703125,1.0,0.15758,0,0.711611,0.640579,0.097751,0.822015,0.251629,1.0,0.345865,0.224945,0.09539,0.77621
29.05.2025 15:00,0.59626,0.638391,0,0.234725,0.720228,0.556762,0.477887,0.84391,0,0.606459,0.702132,0.588741,0.10174,0.496334,0.518707,0.183215,0.707821,0.243868,0.289669,0.492902,0.6875,1.0,0.16134,0,0.712469,0.663182,0.056383,0.845131,0.249123,1.0,0.531345,0.228146,0.09534,0.79272
29.05.2025 16:00,0.60074,0.687353,0,0.209873,0.768442,0.553959,0.480383,0.862588,0,0.661923,0.725069,0.607952,0.1017,0.575578,0.521198,0.241777,0.761165,0.243818,0.293303,0.508454,0.796875,1.0,0.16087,0,0.711915,0.685264,0.073389,0.891604,0.475689,1.0,0.649566,0.408609,0.09528,0.80094
29.05.2025 17:00,0.60731,0.728761,0,0.201511,0.897317,0.550883,0.473275,0.866233,0,0.695129,0.735026,0.620431,0.10166,0.679357,0.610969,0.29678,0.817021,0.433577,0.283267,0.567515,0.921875,1.0,0.16179,0,0.720499,0.7743,0.097865,0.90981,0.63609,1.0,0.773691,0.504746,0.09523,0.80558
29.05.2025 18:00,0.61101,0.772742,0,0.190383,0.930238,0.547535,0.431883,0.895868,0,0.680898,0.748016,0.667562,0.10164,0.785392,0.625437,0.436794,0.888629,0.255965,0.272192,0.623126,0.984375,1.0,0.16183,0,0.735196,0.774837,0.127005,0.907893,0.680201,1.0,0.807531,0.593267,0.09519,0.80422
29.05.2025 19:00,0.61704,0.789914,0,0.183605,0.920033,0.543997,0.408599,0.885497,0,0.756979,0.795868,0.712063,0.10162,0.781726,0.627572,0.229734,0.928903,0.256301,0.276865,0.619876,0,1.0,0.16196,0,0.743969,0.77102,0.28313,0.917475,0.752381,1.0,0.815775,0.612693,0.09519,0.80667
29.05.2025 20:00,0.625,0.796997,0,0.16425,0.904935,0.540296,0.430994,0.876414,0,0.81372,0.766431,0.764032,0.10159,0.774394,0.628046,0.437162,0.910171,0.496696,0.270981,0.579249,0,1.0,0.16204,0,0.748272,0.711522,0.334338,0.923105,0.766917,1.0,0.801978,0.617219,0.09515,0.80778
29.05.2025 21:00,0.62937,0.807141,0,0.160709,0.775671,0.536458,0.491781,0.859863,0,0.829776,0.725122,0.787029,0.10154,0.754089,0.623777,0.298028,0.852527,0.307365,0.270116,0.675247,0,1.0,0.16206,0,0.744844,0.658244,0.592462,0.917236,0.712782,1.0,0.663323,0.599338,0.0951,0.80936
29.05.2025 22:00,0.63383,0.79937,0,0.135285,0.756986,0.532593,0.517963,0.832629,0,0.833607,0.701962,0.749996,0.1015,0.680955,0.624251,0.282401,0.803695,0.242862,0.274961,0.638928,0.9375,1.0,0.16208,0,0.736456,0.630253,0.289273,0.828722,0.672682,1.0,0.642617,0.494592,0.09504,0.81151
29.05.2025 23:00,0.63999,0.812231,0,0.114378,0.685444,0.528701,0.5226,0.837893,0,0.761905,0.64895,0.740788,0.10146,0.597481,0.523846,0.179492,0.811146,0.408645,0.231009,0.640802,0.984375,1.0,0.16211,0,0.749787,0.634213,0.710992,0.781411,0.552882,1.0,0.685967,0.481347,0.09499,0.81446
30.05.2025 00:00,0.64849,0.799859,0,0.125101,0.675184,0.524809,0.519351,0.84291,0,0.776136,0.640769,0.714675,0.10144,0.595601,0.517759,0.003344,0.796969,0.299362,0.192248,0.580146,0,1.0,0.16221,0,0.753337,0.634383,0.6686,0.720685,0.248622,1.0,0.525531,0.483002,0.09494,0.8191
30.05.2025 01:00,0.6546,0.794044,0,0.135487,0.664229,0.520971,0.513537,0.841812,0,0.770662,0.614141,0.687436,0.10142,0.597857,0.532819,0.004418,0.769807,0.243868,0.186018,0.580565,0,1.0,0.16228,0,0.753261,0.634783,0.216642,0.690861,0.213534,1.0,0.416047,0.463576,0.0949,0.82249
30.05.2025 02:00,0.6601,0.786382,0,0.150189,0.66726,0.517242,0.516152,0.84416,0,0.788177,0.60197,0.673246,0.1014,0.594191,0.550845,0.004664,0.74537,0.496696,0.189421,0.579758,0.796875,1.0,0.16233,0,0.758377,0.634674,0.43681,0.677207,0.232581,1.0,0.290345,0.461589,0.09488,0.8259
30.05.2025 03:00,0.66176,0.779082,0,0.147862,0.67346,0.51365,0.508968,0.834748,0,0.780515,0.597023,0.665891,0.10138,0.586858,0.551912,0.00448,0.729107,0.414954,0.191556,0.607025,0.984375,1.0,0.16235,0,0.754422,0.576946,0.401812,0.685112,0.217544,1.0,0.345986,0.463135,0.09488,0.82647
30.05.2025 04:00,0.66268,0.797413,0,0.147795,0.887251,0.510247,0.492657,0.827733,0,0.77121,0.634301,0.662171,0.10134,0.582816,0.556893,0.002455,0.78607,0.427889,0.194497,0.763748,0,1.0,0.16235,0,0.75183,0.578299,0.250521,0.717451,0.212531,1.0,0.656464,0.46777,0.09486,0.82717
30.05.2025 05:00,0.66377,0.7841,0,0.157607,0.931406,0.50709,0.503725,0.862009,0,0.770662,0.715813,0.676516,0.10132,0.680485,0.700741,0.11153,0.826217,0.244825,0.186711,0.77624,0,1.0,0.16237,0,0.763836,0.649799,0.284173,0.905857,0.475689,1.0,0.751017,0.545585,0.09484,0.82729
30.05.2025 06:00,0.66455,0.799804,0,0.161418,0.950424,0.504205,0.480294,0.825348,0,0.762999,0.743782,0.689792,0.1013,0.677195,0.696591,0.148411,0.873388,0.245278,0.227721,0.777815,0,1.0,0.16239,0,0.785478,0.667219,0.249365,0.881064,0.596992,1.0,0.674278,0,0.09481,0.82701
30.05.2025 07:00,0.66531,0.822863,0,0.161755,0.90235,0.501647,0.483074,0.796815,0,0.722496,0.731143,0.694275,0.10125,0.560632,0.703232,0.10657,0.857934,0.41247,0.245717,0.761326,0,1.0,0.16256,0,0.774072,0.657979,0.164619,0.871482,0.670175,1.0,0.504162,0.356512,0.0948,0.82686
30.05.2025 08:00,0.66607,0.826649,0,0.187989,0.663006,0.499442,0.486044,0.807744,0,0.691297,0.669727,0.644396,0.10119,0.467569,0.561044,0.154885,0.805569,0.435666,0.243122,0.622687,0.890625,1.0,0.16293,0,0.757231,0.61444,0.129792,0.8619,0.430576,1.0,0.334317,0.26777,0.09479,0.82667
30.05.2025 09:00,0.66704,0.804967,0,0.20522,0.5259,0.497646,0.47897,0.805827,0,0.656267,0.691972,0.587639,0.10101,0.333145,0.562822,0.246502,0.73941,0.245076,0.250793,0.659864,0.96875,1.0,0.1632,0,0.775885,0.591357,0.205475,0.684992,0.261654,1.0,0.210996,0.271744,0.09478,0.82624
30.05.2025 10:00,0.66862,0.771547,0,0.204849,0.482108,0.496312,0.453765,0.771247,0,0.615216,0.664791,0.559709,0.10101,0.257191,0.567329,0.242974,0.694027,0,0.294169,0.575491,0.984375,1.0,0.16333,0,0.773427,0.567793,0.108368,0.683315,0.275188,1.0,0.170879,0.265232,0.09476,0.82671
30.05.2025 11:00,0.66971,0.719324,0,0.175411,0.48753,0.495468,0.360154,0.736142,0,0.60135,0.618939,0.530236,0.10092,0.258319,0.57563,0.243373,0.677892,0.244145,0.288458,0.471866,0,1.0,0.16331,0,0.779916,0.569116,0.10634,0.680561,0.350376,1.0,0.147301,0.281457,0.09472,0.82523
30.05.2025 12:00,0.67854,0.672137,0,0.158349,0.44471,0.495169,0.238799,0.752721,0,0.596059,0.604896,0.531546,0.10065,0.257567,0.571835,0.256443,0.648346,0.243566,0.295726,0.432156,0,1.0,0.16466,0,0.769235,0.567615,0.100956,0.704036,0.37594,1.0,0.14697,0.278035,0.09469,0.83195
30.05.2025 13:00,0.67896,0.651632,0,0.14594,0.440901,0.495332,0.257594,0.754024,0,0.587484,0.615056,0.541142,0.10045,0.262079,0.574444,0.283229,0.646175,0.243784,0.410452,0.517547,0,1.0,0.16633,0,0.773976,0.566712,0.189474,0.718489,0.313283,1.0,0.152905,0.263907,0.09466,0.83382
30.05.2025 14:00,0.68262,0.670887,0,0.106016,0.524983,0.496013,0.269779,0.766066,0,0.586754,0.615056,0.538961,0.0997,0.323745,0.573495,0.326798,0.656733,0.24485,0.460287,0.666105,0,1.0,0.16694,0,0.770056,0.575229,0.094775,0.747395,0.283208,1.0,0.157353,0.288521,0.09464,0.81975
30.05.2025 15:00,0.6902,0.690124,0,0.097855,0.536577,0.497101,0.352496,0.769958,0,0.596606,0.622386,0.570055,0.09846,0.423012,0.574128,0.401049,0.694836,0.244699,0.338294,0.758634,0,1.0,0.16793,0,0.767618,0.58844,0.094813,0.731704,0.269173,1.0,0.165577,0.299338,0.09467,0.81446
30.05.2025 16:00,0.69238,0.739032,0,0.095664,0.741582,0.498571,0.512022,0.775302,0,0.661741,0.688057,0.598627,0.09772,0.460801,0.571598,0.43121,0.746903,0.243692,0.162831,0.925437,0,1.0,0.16887,0,0.761256,0.681694,0.088594,0.885495,0.409023,1.0,0.303289,0.389294,0.09484,0.80849
30.05.2025 17:00,0.69269,0.774028,0,0.135217,0.954011,0.500422,0.512666,0.793251,0,0.703886,0.663174,0.642671,0.09739,0.568152,0.674652,0.472171,0.845587,0.24417,0.112822,1,0,1.0,0.16844,0,0.770108,0.748903,0.083248,0.923464,0.691729,1.0,0.578752,0.574834,0.09501,0.80466
30.05.2025 18:00,0.69255,0.770152,0,0.152482,0.970555,0.502599,0.519063,0.763132,0,0.700602,0.69177,0.69494,0.09704,0.656796,0.676747,0.247561,0.917493,0.24407,0.185845,0.873046,0,1.0,0.16739,0,0.781071,0.764122,0.136143,0.927896,0.767419,1.0,0.760536,0.66777,0.0952,0.80421
30.05.2025 19:00,0.69248,0.775622,0,0.162935,0.912999,0.505076,0.433456,0.797484,0,0.747674,0.642471,0.751245,0.09562,0.670615,0.675838,0.297087,0.942228,0.244154,0.239661,0.861631,0,1.0,0.16585,0,0.782851,0.759687,0.16807,0.928614,0.867168,1.0,0.772416,0.69989,0.09519,0.7968
30.05.2025 20:00,0.69236,0.769953,0,0.16661,0.889754,0.507798,0.431438,0.802905,0,0.801314,0.616279,0.798467,0.09443,0.669487,0.675838,0.231545,0.92554,0.243919,0.235162,0.899226,0,1.0,0.16548,0,0.784254,0.70086,0.195162,0.922865,0.845113,1.0,0.772154,0.71479,0.09518,0.79347
30.05.2025 21:00,0.69226,0.77017,0,0.166577,0.834228,0.510737,0.4618,0.788563,0,0.827586,0.631641,0.816778,0.09337,0.671179,0.676075,0.446766,0.884712,0.243919,0.217685,0.84879,0,1.0,0.1651,0,0.769952,0.636873,0.163292,0.883459,0.75188,1.0,0.746618,0.669426,0.09521,0.79147
30.05.2025 22:00,0.69235,0.775278,0,0.167656,0.799917,0.513867,0.469302,0.749031,0,0.80624,0.656025,0.80157,0.09279,0.643542,0.683546,0.421054,0.857465,0.243868,0.244506,0.795741,0.734375,1.0,0.16469,0,0.767153,0.623651,0.380351,0.793868,0.661153,1.0,0.615936,0.591943,0.09523,0.79031
30.05.2025 23:00,0.69244,0.78169,0,0.166745,0.677131,0.517188,0.469272,0.758163,0,0.778872,0.694557,0.731107,0.09229,0.580654,0.584406,0.111822,0.851349,0,0.287247,0.880364,0.578125,1.0,0.16442,0,0.737454,0.581438,0.378417,0.749631,0.373935,1.0,0.47466,0.443709,0.09524,0.78966
31.05.2025 00:00,0.69254,0.776691,0,0.172478,0.670346,0.520563,0.485054,0.762618,0,0.783799,0.720877,0.691776,0.09176,0.480259,0.585591,0,0.82413,0.243893,0.265617,0.953601,0.671875,1.0,0.16428,0,0.734926,0.580821,0.205798,0.748233,0.288722,1.0,0.468314,0.420419,0.09522,0.78971
31.05.2025 01:00,0.69259,0.76758,0,0.176187,0.66954,0.524047,0.495978,0.760532,0,0.768473,0.736952,0.683918,0.09138,0.481105,0.589623,0.021416,0.785602,0.244086,0.217339,0.883993,0.984375,1.0,0.16424,0,0.732995,0.580765,0.190498,0.744361,0.251629,1.0,0.448873,0.412362,0.0952,0.79005
31.05.2025 02:00,0.69272,0.764337,0,0.176423,0.669929,0.527558,0.497654,0.762346,0,0.759168,0.73792,0.670635,0.09095,0.453845,0.592311,0.015362,0.778918,0.24407,0.168426,0.952604,0,1.0,0.16427,0,0.729809,0.580586,0.284382,0.741885,0.252632,1.0,0.448803,0.406733,0.09516,0.79071
31.05.2025 03:00,0.69293,0.764663,0,0.175883,0.678576,0.531096,0.495945,0.768988,0,0.7526,0.706792,0.661458,0.09039,0.454033,0.597688,0.008305,0.78624,0.244271,0.170733,0.911579,0,1.0,0.16431,0,0.737726,0.579729,0.223752,0.823891,0.26015,1.0,0.450449,0.368322,0.09512,0.79126
31.05.2025 04:00,0.6933,0.763522,0,0.172579,0.742333,0.53458,0.513816,0.766292,0,0.764094,0.675185,0.657926,0.08984,0.454221,0.594723,0.001595,0.798033,0.244271,0.175117,0.879217,0,1.0,0.1643,0,0.729481,0.579769,0.183616,0.813191,0.256642,1.0,0.500758,0.383775,0.09508,0.79182
31.05.2025 05:00,0.69335,0.784842,0,0.167251,0.749812,0.538009,0.522719,0.763572,0,0.764824,0.677089,0.651331,0.08953,0.465313,0.722562,0,0.846183,0.247979,0.175117,0.834174,0,1.0,0.16423,0,0.750521,0.645562,0.353164,0.889528,0.469173,1.0,0.532922,0.377373,0.09504,0.79157
31.05.2025 06:00,0.69341,0.792088,0,0.161114,0.755512,0.541357,0.506226,0.770965,0,0.738369,0.686908,0.650892,0.08919,0.451965,0.726475,0.004725,0.866916,0.495236,0.21855,0.69746,0,1.0,0.16413,0,0.744712,0.664645,0.166515,0.901545,0.606015,1.0,0.507004,0.296358,0.09502,0.79134
31.05.2025 07:00,0.69366,0.783937,0,0.163272,0.719032,0.544569,0.496622,0.797217,0,0.702791,0.729771,0.646837,0.08929,0.300056,0.718885,0.067394,0.823364,0.494053,0.316837,0.647861,0,1.0,0.16403,0,0.751682,0.652058,0.142039,0.896754,0.483208,1.0,0.363298,0.292936,0.09503,0.79108
31.05.2025 08:00,0.69381,0.732511,0,0.158484,0.509607,0.54759,0.521957,0.77769,0.166667,0.63711,0.72342,0.609301,0.08947,0.260857,0.603617,0.249182,0.636213,0.244296,0.367538,0.840495,0.90625,1.0,0.16424,0,0.72717,0.597101,0.102681,0.623787,0.290727,1.0,0.241291,0.26479,0.09508,0.79078
31.05.2025 09:00,0.69361,0.67355,0,0.15174,0.334464,0.550421,0.471929,0.749131,0,0.60135,0.662472,0.573947,0.08985,0.261703,0.603024,0.310465,0.57495,0.240395,0.394013,0.770797,0.984375,1.0,0.16491,0,0.733669,0.592764,0.08721,0.575159,0.2401,1.0,0.189627,0.241832,0.09518,0.79324
31.05.2025 10:00,0.69355,0.659258,0,0.133025,0.280245,0.553006,0.301398,0.739253,0,0.577997,0.629418,0.563816,0.09019,0.249295,0.602075,0.456492,0.560305,0.246788,0.421007,0.646385,1,1.0,0.16591,0,0.720229,0.567889,0.097429,0.571086,0.245614,1.0,0.099242,0.237969,0.0954,0.79491
31.05.2025 11:00,0.69361,0.635275,0,0.151639,0.2798,0.55532,0.278601,0.739081,0,0.553914,0.595906,0.552557,0.09022,0.257191,0.604566,0.452995,0.566478,0.245781,0.440388,0.528912,0,1.0,0.16848,0,0.712322,0.569043,0.192811,0.575398,0.25213,1.0,0.097705,0.23521,0.09571,0.79328
31.05.2025 12:00,0.69244,0.637666,0,0.158956,0.259502,0.557307,0.289339,0.744551,0,0.542419,0.52632,0.54823,0.08969,0.182741,0.60587,0.455511,0.560986,0.24563,0.423949,0.543528,0,1.0,0.17018,0,0.714854,0.568899,0.084537,0.55831,0.215038,1.0,0.097505,0.243157,0.0959,0.78078
31.05.2025 13:00,0.69967,0.639713,0,0.169746,0.284276,0.559048,0.301651,0.735166,0,0.542967,0.518011,0.556633,0.08784,0,0.602194,0.454283,0.552812,0.245781,0.337602,0.509322,0,1.0,0.17448,0,0.706831,0.60812,0.051795,0.583782,0.158897,1.0,0.098127,0.237307,0.09603,0.78353
31.05.2025 14:00,0.70398,0.646107,0,0.174265,0.305102,0.560545,0.292157,0.724495,0.083333,0.539683,0.59863,0.571866,0.08672,0.179357,0.60504,0.455756,0.553663,0.245882,0.18325,0.600205,0,1.0,0.17744,0,0.710112,0.631258,0.031187,0.612768,0.157895,1.0,0.12765,0.238852,0.09613,0.76376
31.05.2025 15:00,0.70488,0.684473,0,0.169679,0.466898,0.561825,0.508739,0.728366,0,0.541872,0.668695,0.588434,0.08557,0.268472,0.598952,0.309953,0.603857,0.245831,0.12407,0.692565,0,1.0,0.1831,0,0.704214,0.651841,0.065882,0.653971,0.304261,1.0,0.287403,0.235762,0.09628,0.76563
31.05.2025 16:00,0.71176,0.750045,0,0.158686,0.727819,0.562941,0.508511,0.761875,0,0.552819,0.691259,0.627961,0.08482,0.333897,0.581559,0.310812,0.734088,0.245781,0.181346,0.887043,0,1.0,0.18488,0,0.697047,0.66809,0.046297,0.87783,0.528321,1.0,0.504674,0.274945,0.0965,0.77295
31.05.2025 17:00,0.71239,0.774336,0,0.145873,0.798165,0.56392,0.468451,0.785118,0.5,0.577449,0.683898,0.663954,0.08475,0.415492,0.690661,0.238249,0.811273,0.245781,0.183423,0.867413,0,1.0,0.18591,0,0.707239,0.740368,0.114928,0.933405,0.784962,1.0,0.727389,0.444923,0.09693,0.77192
31.05.2025 18:00,0.71651,0.743814,0,0.134138,0.946615,0.564791,0.423975,0.751116,0.583333,0.605911,0.703164,0.682016,0.08493,0.498214,0.694614,0.311672,0.874963,0.245781,0.159024,0.934629,0,1.0,0.18745,0,0.727427,0.741778,0.065256,0.984549,0.813033,1.0,0.758146,0.63532,0.09717,0.77078
31.05.2025 19:00,0.7154,0.719831,0,0.133194,0.901432,0.565608,0.40513,0.795681,0,0.685824,0.672748,0.730408,0.08502,0.591465,0.695286,0.458364,0.920899,0.245764,0.161274,0.896515,0,1.0,0.18847,0,0.730391,0.736322,0.109241,1,0.910276,1.0,0.763529,0.713687,0.09731,0.76969
31.05.2025 20:00,0.71523,0.724813,0,0.177569,0.877687,0.566397,0.401648,0.798261,0,0.706076,0.634503,0.744205,0.08503,0.597575,0.683902,0.459346,0.911959,0.252551,0.187749,0.877443,0,1.0,0.18911,0,0.736661,0.683899,0.258939,0.988023,0.957895,1.0,0.757273,0.715894,0.09741,0.77011
31.05.2025 21:00,0.71398,0.744883,0,0.196014,0.746114,0.567214,0.396088,0.785262,0,0.720307,0.629641,0.784685,0.08502,0.599549,0.698725,0.23923,0.863042,0.726018,0.272712,0.950839,0,1.0,0.18934,0,0.736509,0.631338,0.535851,0.9255,0.892732,1.0,0.746689,0.580574,0.09744,0.76869
31.05.2025 22:00,0.71227,0.762888,0,0.215471,0.709773,0.56803,0.428049,0.748987,0,0.69896,0.613353,0.787751,0.08501,0.542207,0.698607,0.457597,0.845162,0.720506,0.274442,0.792132,0,1.0,0.18945,0,0.726479,0.624099,0.227543,0.921308,0.825564,1.0,0.716212,0.542494,0.09742,0.76841
31.05.2025 23:00,0.71144,0.739159,0,0.054255,0.658279,0.569037,0.507203,0.74895,0.333333,0.673782,0.583587,0.721574,0.08501,0.540327,0.593418,0.24957,0.86002,0.251066,0.261118,0.812919,0.84375,1.0,0.18947,0,0.726633,0.543322,0.195939,0.802132,0.625564,1.0,0.66981,0.453311,0.09738,0.76813
01.06.2025 00:00,0.71109,0.710847,0,0,0.656833,0.570072,0.500616,0.745412,0,0.658274,0.597821,0.68465,0.08497,0.506486,0.591521,0.031726,0.868917,0.246268,0.195016,0.924519,0.9375,1.0,0.18947,0,0.723007,0.543105,0.131498,0.704276,0.381955,1.0,0.59266,0.422737,0.09734,0.76773
01.06.2025 01:00,0.71069,0.717114,0,0.054357,0.654025,0.571242,0.512141,0.751259,0,0.653895,0.584683,0.685086,0.08493,0.461365,0.591679,0.015464,0.839925,0.246335,0.193805,0.919674,0.921875,1.0,0.18949,0,0.715964,0.541732,0.121734,0.69673,0.290226,1.0,0.559673,0.415342,0.09731,0.7678
01.06.2025 02:00,0.70948,0.727711,0,0.054255,0.704407,0.57263,0.51704,0.757622,0,0.654078,0.583981,0.689814,0.08488,0.447829,0.591521,0.014339,0.838222,0.246301,0.229336,0.797745,0.828125,1.0,0.18955,0,0.715274,0.542261,0.211618,0.687627,0.287719,1.0,0.490576,0.407726,0.09727,0.76682
01.06.2025 03:00,0.70867,0.725972,0,0.054222,0.710218,0.574209,0.512395,0.758623,0,0.658456,0.574661,0.687877,0.08484,0.447829,0.591205,0.008346,0.851718,0.246486,0.246409,0.803707,0.984375,1.0,0.18966,0,0.709421,0.531024,0.098377,0.681159,0.263659,1.0,0.538364,0.401214,0.09724,0.76668
01.06.2025 04:00,0.70788,0.714886,0,0.054255,0.749145,0.576059,0.509323,0.748808,0,0.65572,0.585768,0.692541,0.0848,0.450085,0.591363,0.021478,0.834901,0,0.238969,0.796578,1,1.0,0.18974,0,0.705131,0.541468,0.08357,0.676009,0.254135,1.0,0.489019,0.350331,0.0972,0.76619
01.06.2025 05:00,0.70795,0.725283,0,0.054593,0.740553,0.578182,0.397218,0.744237,0,0.652983,0.625588,0.699308,0.08478,0.444726,0.713549,0,0.814637,0.246435,0.199862,0.880952,0,1.0,0.18987,0,0.714933,0.608021,0.204224,0.690023,0.303759,1.0,0.506321,0.356733,0.09716,0.76663
01.06.2025 06:00,0.70803,0.728924,0,0.055807,0.676491,0.580632,0.483658,0.792293,0,0.673235,0.707313,0.659493,0.08477,0.440778,0.716751,0.025835,0.833113,0.246435,0.270981,0.856815,0.984375,1.0,0.19007,0,0.722262,0.624007,0.078489,0.750988,0.295739,1.0,0.453311,0.294481,0.09713,0.76708
01.06.2025 07:00,0.70817,0.706046,0,0.055773,0.472487,0.583435,0.461496,0.774142,0,0.647327,0.718877,0.636942,0.08475,0.367738,0.702046,0.026049,0.806675,0.246435,0.367711,0.708387,0.765625,1.0,0.19001,0,0.733627,0.612358,0.083684,0.621871,0.26817,1.0,0.340875,0.267329,0.09709,0.76786
01.06.2025 08:00,0.70868,0.65319,0,0.055571,0.380008,0.586647,0.477667,0.75785,0,0.598796,0.682578,0.612093,0.08475,0.329103,0.560569,0.026387,0.754225,0.358076,0.378093,0.762163,0.578125,1.0,0.19008,0,0.725883,0.555441,0.136503,0.617719,0.211028,1.0,0.177848,0.240728,0.09705,0.76933
01.06.2025 09:00,0.70892,0.617994,0,0.05584,0.368998,0.590267,0.473034,0.707375,0,0.567597,0.671036,0.608886,0.0848,0.209062,0.499733,0.021478,0.595768,0.411908,0.323585,0.779141,0.5,1.0,0.19038,0,0.744376,0.545942,0.080537,0.603905,0.213033,1.0,0.187538,0.237196,0.097,0.77034
01.06.2025 10:00,0.70896,0.591204,0,0.055874,0.367607,0.594377,0.449285,0.712529,0,0.554643,0.621417,0.608035,0.08487,0.20925,0.586619,0.021447,0.572566,0.432797,0.296418,0.743998,0.484375,1.0,0.19044,0,0.747046,0.525569,0.084632,0.608935,0.208521,1.0,0.18784,0.241943,0.09696,0.77084
01.06.2025 11:00,0.70901,0.583705,0,0.05584,0.367302,0.598977,0.241765,0.697219,0,0.533662,0.558799,0.573033,0.08487,0.155104,0.591995,0.023257,0.558389,0.24568,0.314241,0.665507,0,1.0,0.19048,0,0.744343,0.52783,0.080404,0.604304,0.238596,1.0,0.22162,0.237196,0.09691,0.77086
01.06.2025 12:00,0.7084,0.596874,0,0.055874,0.254748,0.604094,0.253887,0.70177,0,0.53129,0.518468,0.563846,0.08467,0.152284,0.502698,0.022828,0.571757,0.245328,0.360443,0.654819,0,1.0,0.19045,0,0.751739,0.527563,0.060687,0.591328,0.226566,1.0,0.157815,0.23521,0.09686,0.76893
01.06.2025 13:00,0.71034,0.611872,0,0.055807,0.272654,0.6097,0.264461,0.698462,0.166667,0.535669,0.519298,0.567465,0.08422,0.150592,0.586145,0.021478,0.572906,0.245294,0.332699,0.678826,0,1.0,0.19035,0,0.765643,0.52697,0.047283,0.590011,0.242105,1.0,0.159622,0.227925,0.09681,0.76301
01.06.2025 14:00,0.71927,0.620168,0,0.055874,0.333574,0.61577,0.271366,0.683732,0.333333,0.519431,0.570789,0.579998,0.08403,0.160462,0.5882,0.023012,0.591681,0.309118,0.253677,0.764526,0,1.0,0.1908,0,0.769193,0.533351,0.049634,0.608776,0.247118,1.0,0.264538,0.222627,0.09675,0.75992
01.06.2025 15:00,0.72652,0.648661,0,0.05584,0.402892,0.62222,0.269056,0.742242,0,0.524904,0.629694,0.589186,0.08422,0.261985,0.591639,0.012503,0.701264,0.308875,0.177193,0.810067,0.625,1.0,0.19186,0,0.769757,0.559063,0.052705,0.65421,0.266165,1.0,0.355686,0.236976,0.09668,0.75755
01.06.2025 16:00,0.73506,0.656106,0,0,0.745808,0.629052,0.50026,0.742388,0.25,0.52983,0.71559,0.621675,0.0844,0.375917,0.583694,0.021508,0.775342,0.244086,0.207475,0.865619,0,1.0,0.19425,0,0.771821,0.575085,0.070147,0.785962,0.544862,1.0,0.456575,0.239183,0.0966,0.76566
01.06.2025 17:00,0.73808,0.668351,0,0.05638,0.799639,0.636183,0.512065,0.763448,0,0.566502,0.735292,0.666571,0.08437,0.473773,0.66726,0.021508,0.834391,0.244623,0.231009,0.928547,0.78125,1.0,0.19564,0,0.778446,0.709486,0.053578,0.788717,0.690226,1.0,0.630095,0.377815,0.09648,0.76813
01.06.2025 18:00,0.73921,0.694707,0,0.056481,0.826442,0.643586,0.536004,0.764829,0,0.598248,0.712536,0.716461,0.0844,0.57022,0.669552,0.021478,0.916174,0.491965,0.227375,0.936722,0.984375,1.0,0.19667,0,0.787047,0.711238,0.130455,0.875195,0.715789,1.0,0.714606,0.594923,0.09631,0.77068
01.06.2025 19:00,0.74451,0.707785,0,0.055031,0.881107,0.651234,0.476626,0.794566,0,0.639299,0.716111,0.728209,0.08444,0.623801,0.668366,0.02338,0.934735,0.598849,0.305935,0.929145,0,1.0,0.19937,0,0.801685,0.706686,0.183597,0.876512,0.839599,1.0,0.733484,0.584989,0.09617,0.77568
01.06.2025 20:00,0.74835,0.70755,0,0.054694,0.840512,0.659046,0.475623,0.82388,0,0.668856,0.706026,0.751837,0.08446,0.624365,0.67228,0.022766,0.926689,0.498508,0.342793,0.877712,0,1.0,0.20096,0,0.812173,0.646904,0.210461,0.886693,0.888221,1.0,0.763478,0.586093,0.09605,0.77859
01.06.2025 21:00,0.75235,0.713872,0,0,0.67891,0.666993,0.487961,0.813477,0,0.67433,0.694781,0.76185,0.08447,0.626058,0.673229,0.04181,0.886841,0.245504,0.352483,0.768175,0,1.0,0.20197,0,0.805356,0.593503,0.488227,0.886693,0.801504,1.0,0.752051,0.512141,0.09595,0.78235
